URLs, Status Code
https://www.latimes.com/business/story/2021-09-21/us-sues-to-stop-deal-between-american-airlines-and-jetblue, 200
https://www.latimes.com/california/story/2021-09-01/covid-19-vaccine-proof-in-l-a-businesses-what-to-know?_amp=true, 200
https://www.latimes.com/food/story/2021-09-22/keizo-shimamotos-ramen-shack-touches-down-in-san-juan-capistrano, 200
https://www.latimes.com/espanol/deportes/articulo/2021-09-04/christen-press-la-primera-jugadora-de-angel-city-recuerda-sus-anos-de-goleadora-en-el-sur-de-california, 200
https://www.latimes.com/entertainment-arts/business/story/2021-09-21/disney-ceo-talent-deals-scarjo-lawsuit, 200
https://www.latimes.com/opinion/story/2021-08-26/pandemic-covid-19-stages-vaccination-intensive-care-respiratory-therapist, 200
https://www.latimes.com/california/story/2021-09-21/san-jose-state-to-pay-1-6-million-to-athletes-over-handling-of-sex-abuse-allegations, 200
https://www.latimes.com/coupon-codes, 200
https://www.latimes.com/topic/covid-19-pandemic, 200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/, 200
https://www.latimes.com/politics/story/2021-09-20/biden-to-face-largest-world-stage-of-his-tenure-after-crises-from-afghanistan-to-france-and-beyond, 200
https://www.latimes.com/espanol/eeuu/articulo/2021-09-21/biden-anuncia-que-eeuu-doblara-su-ayuda-internacional-contra-cambio-climatico, 200
https://www.latimes.com/obituaries/gallery/notable-deaths-2021, 200
https://www.latimes.com/games, 200
https://www.latimes.com/obituaries/story/2021-09-20/george-holliday-rodney-king-video-changed-l-a-forever-dies, 200
https://www.latimes.com/opinion/story/2021-09-21/reporters-exempt-arrest-protests, 200
https://www.latimes.com/world-nation/story/2021-09-21/trump-sues-niece-n-y-times-over-records-behind-2018-tax-story-that-won-pulitzer, 200
https://www.latimes.com/lifestyle/story/2021-09-18/la-affairs-i-stood-him-up, 200
https://www.latimes.com/subscriptions/digital.html?int_campaign=LALD21&int_content=footer&int_medium=DI&int_source=marketing_content, 200
https://www.latimes.com/lifestyle/story/2021-09-13/luna-lovebad-vibeguide, 200
https://www.latimes.com/sports/hockey, 200
https://www.latimes.com/espanol/deportes/articulo/2021-09-22/gigantes-vencen-a-padres-con-remolcador-de-wade-en-9no, 200
https://www.latimes.com/espanol/entretenimiento/articulo/2021-09-22/la-venganza-de-renzo-el-nuevo-museo-de-la-academia-ha-aterrizado-y-es-como-de-otro-mundo, 200
https://www.latimes.com/lifestyle/story/2020-07-11/la-affairs-was-i-dating-a-unicorn, 200
https://www.latimes.com/people/laura-blasey, 200
https://www.latimes.com/brandpublishing/hotproperty, 200
https://www.latimes.com/espanol/entretenimiento/articulo/2021-09-22/depp-nadie-esta-seguro-con-la-cultura-de-la-cancelacion, 200
https://www.latimes.com/sports/usc/story/2021-09-21/usc-coaching-search-heat-check-urban-meyer-james-franklin, 200
https://www.latimes.com/people/nardine-saad, 200
https://www.latimes.com/b2b-publishing-and-events, 200
https://www.latimes.com/espanol/california/articulo/2021-09-21/el-hispano-kevin-de-leon-lanza-su-candidatura-a-la-alcaldia-de-los-angeles, 200
https://www.latimes.com/espanol/eeuu/articulo/2021-09-20/gobernadores-republicanos-piden-reunion-con-biden-sobre-la-crisis-migratoria, 200
https://www.latimes.com/entertainment-arts/tv/story/2021-09-22/willie-garson-death-sex-and-the-city-stars-react, 200
